symbol,date,entered,return_pct,ret_30m,full_return,entry_price,exit_price,exit_reason
SYRMA,2023-08-28 00:00:00,False,0.0,3.301669279719631,1.2855995000446472,,,no_pullback
HSCL,2023-08-29 00:00:00,True,4.7,4.4620723847297965,7.4988134788799305,214.45,224.76,trailing_stop
LODHA,2023-08-29 00:00:00,True,-1.42,4.298171155181713,-0.41432376442733865,681.0,672.0,close_1515
PCBL,2023-08-29 00:00:00,True,0.94,3.929024081115328,4.573170731707317,168.15,169.9,close_1515
DEEPAKFERT,2023-08-30 00:00:00,True,-0.7,2.9237288135593222,-0.502264306298881,604.4,600.75,close_1515
IRB,2023-08-30 00:00:00,True,-0.07,2.8119507908611627,-1.3675213675213627,28.9,28.91,trailing_stop
JINDALSAW,2023-08-30 00:00:00,True,-0.18,2.5834908632640348,1.996314496314496,165.75,165.62,trailing_stop
JWL,2023-08-31 00:00:00,False,0.0,8.616600790513834,0.0,,,no_pullback
IFCI,2023-08-31 00:00:00,True,-0.83,7.958477508650522,-2.5641025641025665,15.5,15.39,trailing_stop
BSE,2023-08-31 00:00:00,True,4.94,6.074766355140187,4.1116005873715125,337.0,354.0,close_1515
BHEL,2023-09-01 00:00:00,True,1.99,6.188524590163944,4.5156310304901535,133.9,136.7,close_1515
ZFCVINDIA,2023-09-01 00:00:00,False,0.0,5.315257155153863,1.3622122326658495,,,no_pullback
NSLNISP,2023-09-01 00:00:00,True,-1.85,4.649122807017542,-3.6881810561609316,58.85,57.82,trailing_stop
IRFC,2023-09-04 00:00:00,True,0.22,11.005199306759089,4.449648711943807,65.35,65.56,trailing_stop
MMTC,2023-09-04 00:00:00,True,0.02,6.7950169875424695,11.346765641569464,48.45,48.51,trailing_stop
IFCI,2023-09-04 00:00:00,True,0.8,5.590062111801233,2.941176470588235,16.9,17.05,trailing_stop
MMTC,2023-09-05 00:00:00,True,1.03,11.85185185185185,4.304635761589407,59.5,60.17,trailing_stop
CENTRALBK,2023-09-05 00:00:00,True,-1.47,6.334231805929923,-2.5348542458808616,39.0,38.46,trailing_stop
IDBI,2023-09-05 00:00:00,True,1.54,4.946727549467275,2.683103698332116,68.7,69.83,trailing_stop
ZFCVINDIA,2023-09-06 00:00:00,True,-1.47,6.532081779606531,-8.267954133977067,16292.0,16068.96,trailing_stop
CASTROLIND,2023-09-06 00:00:00,True,-1.51,4.349269588313421,-1.5590200445434406,157.4,155.18,trailing_stop
EIDPARRY,2023-09-06 00:00:00,False,0.0,3.4468566724971708,4.0978714939327565,,,no_pullback
COCHINSHIP,2023-09-07 00:00:00,True,0.61,13.063874345549737,6.149514706971928,557.55,561.54,trailing_stop
IRFC,2023-09-07 00:00:00,True,-0.37,7.2358900144717815,-0.8771929824561289,73.1,72.9,close_1515
GRSE,2023-09-07 00:00:00,True,1.27,5.658995177339604,5.038132655419462,909.7,922.18,trailing_stop
SCI,2023-09-08 00:00:00,True,2.13,5.908622466506351,0.35679532922477,156.45,159.94,trailing_stop
GRAPHITE,2023-09-08 00:00:00,True,0.26,5.227743271221532,2.115100836202656,534.15,536.06,trailing_stop
HEG,2023-09-08 00:00:00,True,0.3,4.288140390602881,-1.0991993486226113,373.65,375.14,trailing_stop
IRCON,2023-09-11 00:00:00,True,0.07,6.083916083916076,5.70204350692156,155.85,156.11,trailing_stop
GMDCLTD,2023-09-11 00:00:00,True,3.0,4.461538461538471,6.111929307805583,269.0,277.34,trailing_stop
SJVN,2023-09-11 00:00:00,True,7.58,4.34131736526947,10.186513629842173,69.3,74.63,trailing_stop
ITI,2023-09-12 00:00:00,True,-0.95,6.8589743589743515,-2.0695860827834367,166.65,165.23,trailing_stop
ELGIEQUIP,2023-09-12 00:00:00,True,0.29,4.728775962895755,-3.340714354481568,505.65,507.64,trailing_stop
SHYAMMETL,2023-09-12 00:00:00,True,-0.3,2.1010332950631407,-1.5180479028449343,438.5,437.6,close_1515
SJVN,2023-09-13 00:00:00,True,-1.35,3.6221590909090864,5.071967100753945,72.4,71.49,trailing_stop
LEMONTREE,2023-09-13 00:00:00,True,-1.68,2.3275862068965543,-0.42122999157540014,118.5,116.62,trailing_stop
BLUEDART,2023-09-13 00:00:00,False,0.0,1.9263109616266625,2.3548822558872056,,,no_pullback
ZENSARTECH,2023-09-14 00:00:00,True,-1.87,7.496105919003115,-3.006701684477454,550.7,540.96,trailing_stop
NBCC,2023-09-14 00:00:00,True,0.28,6.203915586066628,-2.729231505865455,41.13,41.29,trailing_stop
APARINDS,2023-09-14 00:00:00,True,-1.02,4.6845201866504285,0.2732611097114356,5160.0,5112.61,trailing_stop
UCOBANK,2023-09-15 00:00:00,True,1.9,7.02702702702703,1.1363636363636256,39.15,39.94,trailing_stop
IOB,2023-09-15 00:00:00,True,-0.06,4.324324324324328,1.2953367875647668,38.4,38.42,trailing_stop
CENTRALBK,2023-09-15 00:00:00,True,0.84,3.8932146829810903,-0.10706638115632602,46.6,47.04,trailing_stop
IOB,2023-09-18 00:00:00,True,2.37,7.341772151898731,6.485849056603773,44.95,46.06,trailing_stop
UCOBANK,2023-09-18 00:00:00,True,5.41,5.896805896805893,6.264501160092798,45.0,47.48,trailing_stop
BANKINDIA,2023-09-18 00:00:00,True,-1.27,4.594992636229757,-1.4456021777902996,107.84,106.58,trailing_stop
IFCI,2023-09-20 00:00:00,True,-0.88,9.919571045576415,4.146341463414641,20.1,19.94,trailing_stop
BLUESTARCO,2023-09-20 00:00:00,True,-1.96,6.403186274509803,4.215375755830697,908.7,891.8,trailing_stop
GRAPHITE,2023-09-20 00:00:00,True,-0.41,4.784394250513349,-1.626494219086814,505.5,503.95,close_1515
IOB,2023-09-21 00:00:00,True,-1.47,6.418918918918923,-8.571428571428566,46.7,46.06,trailing_stop
CHOLAHLDNG,2023-09-21 00:00:00,True,-0.82,4.632431280630719,-2.2482893450635313,1213.95,1205.2,trailing_stop
PHOENIXLTD,2023-09-21 00:00:00,True,-1.83,3.476067766873176,-3.0360832935940207,940.15,923.89,trailing_stop
IFCI,2023-09-22 00:00:00,True,0.38,5.6511056511056434,7.441860465116286,21.75,21.85,trailing_stop
UNIONBANK,2023-09-22 00:00:00,True,0.77,4.899801805769658,-0.5563136349322989,94.26,95.08,close_1515
BERGEPAINT,2023-09-22 00:00:00,True,-1.17,4.171984684109779,3.3769813921433425,669.3,662.14,trailing_stop
TATAINVEST,2023-09-25 00:00:00,True,-1.41,5.545874822190605,-0.6047945551643329,2968.0,2929.22,trailing_stop
NUVOCO,2023-09-25 00:00:00,True,-0.9,4.0951479929720325,-2.8823682160477855,380.9,377.84,trailing_stop
JBCHEPHARM,2023-09-25 00:00:00,True,-1.45,4.086521013283004,-0.697350069735007,1428.0,1408.65,trailing_stop
USHAMART,2023-09-26 00:00:00,True,-1.71,5.1488924746956,-2.622767857142851,353.6,347.9,trailing_stop
JSWENERGY,2023-09-26 00:00:00,True,1.55,4.784688995215311,0.17123287671232876,432.75,439.9,close_1515
ACE,2023-09-26 00:00:00,True,-1.57,4.290084309482952,-2.7042495349835423,690.7,680.51,trailing_stop
IFCI,2023-09-27 00:00:00,True,0.16,4.838709677419352,-6.538461538461536,26.0,26.07,trailing_stop
SYRMA,2023-09-27 00:00:00,True,-1.28,4.3166772467579495,-2.668868990698083,571.25,564.48,trailing_stop
TRITURBINE,2023-09-27 00:00:00,True,1.08,3.5659282075583483,2.0361473347060115,440.15,445.35,close_1515
MAPMYINDIA,2023-09-28 00:00:00,True,-0.92,5.031380753138078,1.5835076187630692,2071.25,2054.23,trailing_stop
TATAINVEST,2023-09-28 00:00:00,True,-1.07,4.949158643030685,-2.2549944268198603,3441.2,3407.85,trailing_stop
FINCABLES,2023-09-28 00:00:00,True,2.44,3.5068175741912606,3.4913254982995356,1165.0,1194.62,trailing_stop
ERIS,2023-09-29 00:00:00,True,-1.65,7.568767155288217,-5.434605570334988,909.8,895.72,trailing_stop
COROMANDEL,2023-09-29 00:00:00,True,1.32,5.5672121975101465,1.0511903184488398,1130.15,1146.25,close_1515
COCHINSHIP,2023-09-29 00:00:00,True,-0.97,3.9202782739494255,-1.7550208069477193,549.65,544.88,trailing_stop
ASTERDM,2023-10-03 00:00:00,True,-0.75,5.5855855855855925,-3.6262798634812285,345.0,342.75,trailing_stop
JSL,2023-10-03 00:00:00,True,-0.6,4.715789473684206,-0.6835544833132243,500.3,497.79,trailing_stop
JINDALSAW,2023-10-03 00:00:00,True,2.6,3.766532489936735,0.8589637018564763,177.9,182.7,close_1515
NETWEB,2023-10-04 00:00:00,True,-1.96,2.7860757178564928,-1.5776986951364123,847.0,831.24,trailing_stop
MAHABANK,2023-10-04 00:00:00,True,-1.32,2.710843373493979,-4.301075268817196,50.2,49.59,trailing_stop
MGL,2023-10-04 00:00:00,True,-0.91,2.606409500929242,-0.6008128644636822,1131.75,1122.6,close_1515
SCI,2023-10-05 00:00:00,True,-1.65,4.572846508330371,1.694915254237288,152.8,150.43,trailing_stop
COCHINSHIP,2023-10-05 00:00:00,True,-1.28,3.5171102661596962,-1.950413223140497,539.35,532.97,trailing_stop
ANANTRAJ,2023-10-05 00:00:00,True,2.1,3.3779188392654675,3.4868421052631526,231.1,236.2,close_1515
PAYTM,2023-10-06 00:00:00,True,0.75,3.0403537866224433,-0.7296137339055746,921.85,929.65,close_1515
INOXWIND,2023-10-06 00:00:00,True,2.25,2.7135678391959828,2.7397260273972575,50.7,51.89,trailing_stop
CDSL,2023-10-06 00:00:00,True,-0.69,2.0607701564380334,-0.5895357406042742,677.5,673.5,close_1515
KAYNES,2023-10-09 00:00:00,True,0.19,13.380543437860679,-9.16855018202522,2897.95,2906.29,trailing_stop
AAVAS,2023-10-09 00:00:00,True,0.02,4.829570476498048,-1.4619391698874087,1762.9,1765.0,close_1515
ANGELONE,2023-10-09 00:00:00,True,-1.21,4.055240061951469,1.0642256456054202,2035.85,2013.26,trailing_stop
ITI,2023-10-10 00:00:00,True,-1.59,6.390368140773332,-3.373231773667029,231.15,227.7,trailing_stop
GMDCLTD,2023-10-10 00:00:00,True,0.07,6.265432098765436,11.370897473133889,356.5,357.11,trailing_stop
CRISIL,2023-10-10 00:00:00,True,-1.72,3.7832848296816635,1.2451823302697917,4079.8,4013.74,trailing_stop
JKTYRE,2023-10-11 00:00:00,True,6.82,5.820785897906708,7.027589796980739,286.4,306.25,trailing_stop
WELSPUNLIV,2023-10-11 00:00:00,True,0.71,4.439746300211417,0.48582995951416547,123.3,124.3,close_1515
BAJAJHLDNG,2023-10-11 00:00:00,True,-1.29,3.2241278217531493,-2.2323362136908074,6963.35,6880.55,close_1515
GMDCLTD,2023-10-12 00:00:00,True,-1.3,6.321096173733193,-1.738601823708201,416.0,411.01,trailing_stop
NCC,2023-10-12 00:00:00,False,0.0,4.902897166507474,-0.21244309559938956,,,no_pullback
MRPL,2023-10-12 00:00:00,True,-0.64,4.128440366972489,-1.9089574155653477,101.15,100.6,close_1515
ITI,2023-10-13 00:00:00,True,-0.05,9.448993140075249,9.623938536190865,253.5,253.62,trailing_stop
MMTC,2023-10-13 00:00:00,True,-0.97,6.981664315937924,-1.0547132498351974,78.1,77.42,trailing_stop
PHOENIXLTD,2023-10-13 00:00:00,True,-0.5,6.020725388601038,-2.990909979474149,1009.7,1005.7,close_1515
MMTC,2023-10-16 00:00:00,True,-0.13,7.802340702210662,2.1712907117008404,82.0,81.98,trailing_stop
JUBLPHARMA,2023-10-16 00:00:00,True,-1.55,5.272363818090961,-3.3586517920721657,416.35,410.33,trailing_stop
SCI,2023-10-16 00:00:00,True,2.8,4.067796610169491,2.2149837133550525,151.9,156.31,trailing_stop
CHENNPETRO,2023-10-17 00:00:00,True,-1.41,7.144203581526858,3.2723434201266755,601.65,593.78,trailing_stop
ITI,2023-10-17 00:00:00,True,0.39,6.696276050563725,2.545629202689718,308.75,310.27,trailing_stop
JKTYRE,2023-10-17 00:00:00,True,-1.24,5.743670886075942,-4.982792159209929,329.55,325.8,trailing_stop
NEWGEN,2023-10-18 00:00:00,True,-0.41,5.4495412844036775,-3.166869671132773,574.7,572.91,trailing_stop
GPIL,2023-10-18 00:00:00,True,-1.47,4.451510333863282,-1.8264840182648445,131.5,129.7,trailing_stop
IRB,2023-10-18 00:00:00,True,-1.01,3.9573820395738117,2.4890190336749676,35.9,35.57,trailing_stop
CHENNPETRO,2023-10-19 00:00:00,True,-0.62,3.1616828035301254,-0.8305647840531563,599.65,596.55,close_1515
NIACL,2023-10-19 00:00:00,True,-0.28,2.999651203348456,-3.081611920081281,145.15,144.89,trailing_stop
NBCC,2023-10-19 00:00:00,True,3.12,2.9954954954954918,5.18259348349006,45.27,46.73,close_1515
BBTC,2023-10-20 00:00:00,True,1.54,13.202199661590521,6.064795784910885,1319.95,1341.62,trailing_stop
SIGNATURE,2023-10-20 00:00:00,True,1.9,3.904282115869013,2.564102564102564,534.9,545.62,trailing_stop
IRCON,2023-10-20 00:00:00,True,-1.23,3.5575679172056924,-2.998126171143025,158.4,156.6,trailing_stop
BSE,2023-10-23 00:00:00,True,-1.19,8.417200365965233,-4.556962025316456,590.0,583.59,trailing_stop
CREDITACC,2023-10-23 00:00:00,True,-1.51,8.203220939616159,-3.3885664256298837,1534.75,1513.02,trailing_stop
CDSL,2023-10-23 00:00:00,True,-1.46,3.0521312936284075,-6.391871441954317,689.4,680.02,trailing_stop
MAPMYINDIA,2023-10-25 00:00:00,True,-1.34,3.9447368421052653,-0.3519076432314765,1954.15,1929.87,trailing_stop
LLOYDSME,2023-10-25 00:00:00,True,-1.23,3.4627282706316667,-0.4629629629629586,521.2,515.28,trailing_stop
BALRAMCHIN,2023-10-25 00:00:00,True,-1.71,2.7279429835340436,-2.775119617224886,411.45,404.84,trailing_stop
SHRIRAMFIN,2023-10-27 00:00:00,True,0.13,5.388978930307939,-0.6279636037421475,396.9,397.83,trailing_stop
CANBK,2023-10-27 00:00:00,True,-0.37,5.199280791129756,0.28485970659450627,70.6,70.41,close_1515
JUBLPHARMA,2023-10-27 00:00:00,True,2.64,5.1382211538461435,12.832237782223501,353.4,363.09,trailing_stop
INTELLECT,2023-10-30 00:00:00,True,3.9,4.134920634920627,3.5134517186190184,655.35,681.59,trailing_stop
WELSPUNLIV,2023-10-30 00:00:00,True,-0.04,3.946488294314385,-1.8661518661518697,154.75,154.84,trailing_stop
NLCINDIA,2023-10-30 00:00:00,True,-1.92,3.82262996941896,-0.22091310751105403,135.55,133.08,trailing_stop
FACT,2023-10-31 00:00:00,False,0.0,7.488954877960445,1.8866653190485818,,,no_pullback
INTELLECT,2023-10-31 00:00:00,True,-1.43,4.0759475111795425,-3.923364091005145,698.15,688.84,trailing_stop
ELECON,2023-10-31 00:00:00,True,2.08,3.551980198019808,1.4700609537468572,412.6,421.6,close_1515
BBTC,2023-11-01 00:00:00,True,0.72,8.279172821270302,-3.485437555419133,1450.0,1461.87,trailing_stop
IDEA,2023-11-01 00:00:00,True,5.7,5.882352941176464,1.984126984126984,12.55,13.28,trailing_stop
MINDACORP,2023-11-01 00:00:00,True,-0.2,3.761129874117286,0.6065986092617285,338.35,338.0,trailing_stop
RECLTD,2023-11-02 00:00:00,True,-0.31,5.13758272378962,0.04969355640217898,302.65,302.0,close_1515
LODHA,2023-11-02 00:00:00,True,2.26,4.206536597489737,1.0076918490251083,831.45,851.13,trailing_stop
PFC,2023-11-02 00:00:00,True,1.0,3.3448908831327713,1.4209591474245094,255.4,258.2,close_1515
MRPL,2023-11-03 00:00:00,True,-1.45,7.992388201712661,-3.3920704845814926,112.7,111.18,trailing_stop
LALPATHLAB,2023-11-03 00:00:00,True,-0.22,5.325862696711035,-0.40521595513818365,2592.95,2589.95,close_1515
TORNTPOWER,2023-11-03 00:00:00,True,-0.9,4.439890710382514,-2.6814911706998035,753.0,746.95,close_1515
JPPOWER,2023-11-06 00:00:00,True,2.39,11.44067796610169,-5.323193916349818,13.1,13.43,trailing_stop
INOXWIND,2023-11-06 00:00:00,True,1.21,7.4074074074074066,2.9310344827586254,57.75,58.51,trailing_stop
ELECON,2023-11-06 00:00:00,True,-1.89,5.833333333333328,-0.8299638220898015,474.95,466.43,trailing_stop
BBTC,2023-11-07 00:00:00,True,-1.72,6.8226051877277945,-3.634014642064459,1504.35,1480.0,trailing_stop
JPPOWER,2023-11-07 00:00:00,True,-0.61,5.928853754940711,5.970149253731335,13.2,13.13,trailing_stop
TRIDENT,2023-11-07 00:00:00,True,-0.64,5.390070921985812,-0.6729475100942126,36.95,36.75,close_1515
HINDPETRO,2023-11-08 00:00:00,False,0.0,6.035255452644156,0.3663003663003695,,,no_pullback
ANGELONE,2023-11-08 00:00:00,True,0.92,5.135347194978427,-0.03358334266204303,2647.05,2674.0,close_1515
ALKEM,2023-11-08 00:00:00,True,-0.02,4.381973984341282,0.21379888730082292,4233.95,4237.5,close_1515
SOBHA,2023-11-09 00:00:00,True,1.96,4.445308449974074,0.24196550440501868,798.15,814.62,trailing_stop
BATAINDIA,2023-11-09 00:00:00,True,-0.24,4.3039215686274455,-1.6198264247892915,1574.0,1571.85,close_1515
BRIGADE,2023-11-09 00:00:00,True,-1.29,4.263402279442796,-5.546558704453444,730.5,721.77,trailing_stop
NCC,2023-11-10 00:00:00,True,-1.61,6.174496644295294,-2.939317319848279,159.9,157.49,trailing_stop
TORNTPOWER,2023-11-10 00:00:00,False,0.0,3.1509011972108842,-0.7971430393469805,,,no_pullback
GRAPHITE,2023-11-10 00:00:00,True,-0.57,2.4831191461555164,-1.0626992561105209,465.5,463.3,close_1515
BHEL,2023-11-13 00:00:00,True,1.88,5.195812330360618,0.405455215628443,133.8,136.45,close_1515
NBCC,2023-11-13 00:00:00,True,-1.47,4.775784753363219,-2.4181468007703733,46.1,45.47,close_1515
IFCI,2023-11-13 00:00:00,True,-0.32,4.731182795698931,2.669404517453793,24.75,24.7,trailing_stop
PHOENIXLTD,2023-11-15 00:00:00,True,-1.77,8.13099943534727,-2.5239338555265447,1131.3,1112.4,trailing_stop
WELSPUNLIV,2023-11-15 00:00:00,True,2.88,3.718749999999993,1.8077734257306417,164.1,169.0,close_1515
NUVAMA,2023-11-15 00:00:00,True,-0.53,3.080879840290629,-2.1530516104267656,2834.55,2822.4,trailing_stop
MANAPPURAM,2023-11-16 00:00:00,True,0.18,6.34973404255318,0.6877149109096735,159.75,160.2,close_1515
WELCORP,2023-11-16 00:00:00,False,0.0,4.474336958595675,0.2282896539128847,,,no_pullback
RRKABEL,2023-11-16 00:00:00,True,-1.86,4.324207537269666,-2.366863905325444,1686.0,1656.3,trailing_stop
TITAGARH,2023-11-17 00:00:00,True,-1.48,6.233611442193081,8.717603500504886,921.55,908.85,trailing_stop
PCBL,2023-11-17 00:00:00,True,-0.56,6.141732283464569,1.2081390419669327,238.65,237.55,trailing_stop
IRB,2023-11-17 00:00:00,True,-0.03,6.047819971870622,1.1936339522546306,37.8,37.83,trailing_stop
TATAINVEST,2023-11-20 00:00:00,True,-1.09,8.70077752696262,3.2326541913749827,4449.1,4405.1,trailing_stop
ITI,2023-11-20 00:00:00,True,-0.36,5.874624624624638,-1.1168232582875497,281.35,280.62,trailing_stop
CYIENT,2023-11-20 00:00:00,True,0.99,4.5905209467591215,0.6027397260273972,1813.0,1832.7,close_1515
TITAGARH,2023-11-21 00:00:00,True,-1.81,8.151890821960633,-3.8770890526417285,1025.05,1007.54,trailing_stop
LATENTVIEW,2023-11-21 00:00:00,True,-1.06,4.620712044151058,-3.7029375258584976,477.1,472.51,trailing_stop
RAILTEL,2023-11-21 00:00:00,True,-0.56,4.5944412932501555,-1.6630513376717362,274.2,272.93,trailing_stop
VTL,2023-11-22 00:00:00,True,0.91,6.328125000000003,2.1307861866274767,414.6,418.8,close_1515
INOXWIND,2023-11-22 00:00:00,True,-1.72,5.0324675324675345,1.6228748068006136,65.6,64.53,trailing_stop
KPRMILL,2023-11-22 00:00:00,True,-0.86,4.832369942196527,-2.7900308778120815,894.7,887.88,trailing_stop
SUZLON,2023-11-23 00:00:00,False,0.0,10.422535211267615,0.0,,,no_pullback
HONASA,2023-11-23 00:00:00,True,3.02,7.488078360613485,1.618705035971223,410.9,423.75,close_1515
DEEPAKNTR,2023-11-23 00:00:00,True,0.97,4.140209470699893,-0.6434774782882681,2186.1,2209.6,close_1515
NIACL,2023-11-24 00:00:00,True,6.34,10.227272727272728,7.731958762886598,191.5,203.84,trailing_stop
GICRE,2023-11-24 00:00:00,True,2.51,8.456579446340543,6.451048951048947,282.6,289.98,trailing_stop
ELECON,2023-11-24 00:00:00,True,-0.32,6.067415730337078,2.4364406779661016,485.0,483.92,trailing_stop
ATGL,2023-11-28 00:00:00,False,0.0,11.972727272727276,4.619631403750902,,,no_pullback
ADANIENSOL,2023-11-28 00:00:00,True,-0.22,8.823529411764707,7.48157248157248,847.75,846.72,trailing_stop
MCX,2023-11-28 00:00:00,True,-1.76,6.418088737201372,0.4794663331248638,3122.0,3070.0,trailing_stop
TORNTPOWER,2023-11-29 00:00:00,True,-1.87,15.232558139534882,-5.449041372351161,977.7,960.4,trailing_stop
ASTERDM,2023-11-29 00:00:00,True,-1.72,10.140592282381087,6.952743074416085,388.35,382.05,trailing_stop
ATGL,2023-11-29 00:00:00,True,-1.03,5.671428571428578,-0.5137217790996441,731.65,724.86,trailing_stop
NIACL,2023-11-30 00:00:00,True,-0.75,10.418951524457118,1.3905442987683752,247.3,245.69,trailing_stop
GICRE,2023-11-30 00:00:00,True,-1.56,6.809210526315786,-1.7554665845395716,320.75,316.05,trailing_stop
SCI,2023-11-30 00:00:00,True,-1.4,3.9788732394366235,-2.742973247544877,145.7,143.8,close_1515
BRIGADE,2023-12-01 00:00:00,True,-1.77,7.144607843137249,-3.831636737961798,861.6,847.21,trailing_stop
ASTERDM,2023-12-01 00:00:00,True,-1.76,7.116883116883111,-2.715809893307466,409.4,402.58,trailing_stop
PFC,2023-12-01 00:00:00,True,0.52,4.632352941176471,2.8250175685172203,362.75,365.0,close_1515
NLCINDIA,2023-12-04 00:00:00,True,-1.14,5.600000000000007,-1.975108225108228,183.7,181.79,trailing_stop
CGCL,2023-12-04 00:00:00,True,-1.4,4.985592709240776,-3.695666049658523,769.05,759.06,trailing_stop
CYIENT,2023-12-04 00:00:00,True,4.44,4.5087281795511265,4.896439820559316,2111.0,2207.0,close_1515
RADICO,2023-12-05 00:00:00,True,-1.44,8.34851797862001,-3.8652353056590982,1777.4,1753.51,trailing_stop
NETWEB,2023-12-05 00:00:00,True,-1.29,6.990409667941677,-0.20725388601036268,963.05,951.58,trailing_stop
ADANIENT,2023-12-05 00:00:00,True,-0.94,5.161583438685213,11.651670830437482,2775.7,2752.23,trailing_stop
ATGL,2023-12-06 00:00:00,True,-0.48,9.568306010928957,5.072066231110681,1036.3,1032.33,trailing_stop
INOXWIND,2023-12-06 00:00:00,True,0.19,5.476923076923081,0.35005834305717287,85.0,85.25,close_1515
ADANIENSOL,2023-12-06 00:00:00,True,1.29,5.184696569920848,-2.7551319035076753,1179.25,1195.6,trailing_stop
ITI,2023-12-07 00:00:00,True,-0.44,7.035714285714281,-0.05005005005004246,307.45,306.4,trailing_stop
MMTC,2023-12-07 00:00:00,True,2.19,6.476938174681054,2.7649769585253456,54.5,55.75,close_1515
ADANIGREEN,2023-12-07 00:00:00,True,-1.48,5.034810126582276,-1.780603175559637,1629.75,1607.2,trailing_stop
ELGIEQUIP,2023-12-08 00:00:00,True,-0.29,3.988850442137639,-0.1941029670025082,539.0,538.0,close_1515
BDL,2023-12-08 00:00:00,True,-1.53,3.882082695252683,-2.4987101054028225,683.35,673.55,trailing_stop
JSWENERGY,2023-12-08 00:00:00,True,-1.8,3.0434782608695654,-4.5042194092827055,467.5,459.52,trailing_stop
CREDITACC,2023-12-11 00:00:00,True,-1.87,3.689917936694024,-0.7886034088018341,1767.6,1736.32,trailing_stop
YESBANK,2023-12-11 00:00:00,True,-0.34,3.499999999999996,-1.690821256038637,20.4,20.35,close_1515
OBEROIRLTY,2023-12-11 00:00:00,False,0.0,3.1209964412811324,0.14149152776341112,,,no_pullback
NETWEB,2023-12-12 00:00:00,True,-0.49,5.0674928081433945,0.93934288121315,1184.5,1179.87,trailing_stop
SONATSOFTW,2023-12-12 00:00:00,True,3.84,4.59219608395549,-0.36363636363636975,731.55,760.43,trailing_stop
GICRE,2023-12-12 00:00:00,True,-1.07,4.498381877022646,-2.8646639826571696,329.8,326.58,trailing_stop
PFC,2023-12-13 00:00:00,True,-1.46,3.621986991455169,3.889230769230772,415.8,410.13,trailing_stop
USHAMART,2023-12-13 00:00:00,True,-1.58,3.436845778087915,-0.6577837746668878,294.45,290.08,trailing_stop
RECLTD,2023-12-13 00:00:00,True,-1.37,3.3658536585365884,5.21472392638036,439.15,433.55,trailing_stop
SONATSOFTW,2023-12-14 00:00:00,True,-1.24,8.183060109289613,-1.6731910594772068,783.25,774.3,trailing_stop
MANAPPURAM,2023-12-14 00:00:00,True,0.54,4.3243243243243175,-0.9786989061600396,171.0,172.1,close_1515
MPHASIS,2023-12-14 00:00:00,False,0.0,4.24756252649427,1.8542615484710625,,,no_pullback
FACT,2023-12-15 00:00:00,True,0.02,6.737271915273696,-4.124327555289899,835.65,836.67,trailing_stop
GPIL,2023-12-15 00:00:00,True,1.05,5.094614264919942,-0.27700831024931144,142.8,144.45,close_1515
BRIGADE,2023-12-15 00:00:00,True,-1.11,5.029239766081871,-4.905345211581286,886.35,877.35,trailing_stop
IREDA,2023-12-18 00:00:00,True,-0.91,10.098039215686272,-1.0685663401602876,111.4,110.5,trailing_stop
ZENSARTECH,2023-12-18 00:00:00,True,-1.32,5.854761705335443,-2.6744738091470133,621.75,614.17,trailing_stop
THERMAX,2023-12-18 00:00:00,True,0.54,5.235565001771172,0.7472734616938137,2971.1,2990.0,close_1515
BEML,2023-12-19 00:00:00,True,-1.1,4.325749060041083,0.1857700167193015,2702.45,2675.35,trailing_stop
IRFC,2023-12-19 00:00:00,True,-0.77,4.3180621379673445,1.161029782937916,99.65,98.98,trailing_stop
COCHINSHIP,2023-12-19 00:00:00,True,-0.59,2.450750101788339,0.04126988979410632,658.18,654.93,trailing_stop
ITI,2023-12-20 00:00:00,True,-1.21,6.854838709677412,-11.273584905660385,318.65,315.12,trailing_stop
VOLTAS,2023-12-20 00:00:00,True,-1.57,3.9867841409691676,-1.5674645202287723,942.0,928.15,close_1515
NAM-INDIA,2023-12-20 00:00:00,True,-1.32,3.5698924731182844,-4.4850498338870475,475.4,469.62,trailing_stop
IRCTC,2023-12-21 00:00:00,True,0.95,5.185873605947958,2.479825646462856,842.8,851.62,trailing_stop
BHEL,2023-12-21 00:00:00,True,2.16,4.232021308079317,1.9307211811470788,176.65,180.65,close_1515
LATENTVIEW,2023-12-21 00:00:00,True,-0.23,4.147982062780269,-1.0118406889128069,459.6,459.0,close_1515
CAPLIPOINT,2023-12-22 00:00:00,True,-0.13,6.004583651642468,2.334966849236098,1373.3,1372.83,trailing_stop
HONASA,2023-12-22 00:00:00,True,-1.67,5.9383002072917845,-2.7048802946593002,435.25,428.41,trailing_stop
PPLPHARMA,2023-12-22 00:00:00,True,1.6,4.712643678160924,2.3783388218075374,137.9,140.25,close_1515
NLCINDIA,2023-12-26 00:00:00,True,4.14,6.061946902654862,5.214851898206091,238.25,248.35,close_1515
RITES,2023-12-26 00:00:00,True,0.57,4.081632653061225,-0.19607843137254902,253.3,255.0,close_1515
GRSE,2023-12-26 00:00:00,True,-1.47,3.5401459854014625,2.567265891199627,871.2,859.26,trailing_stop
3MINDIA,2023-12-27 00:00:00,True,9.79,5.159961989230282,6.927919515648062,33262.15,36554.0,trailing_stop
HUDCO,2023-12-27 00:00:00,True,-0.4,3.962264150943399,4.582577132486386,109.5,109.17,trailing_stop
