date,symbol,ret_30m,return_pct,low_return,stopped_out,realized_return,no_stop_return
2023-02-09,CUMMINSIND,4.740259740259741,-2.1822690638561717,-3.1544081228330882,True,-3.1,-2.282269063856172
2023-02-09,NYKAA,3.363914373088677,0.0657462195923697,-1.477832512315271,False,-0.0342537804076303,-0.0342537804076303
2023-02-10,CARBORUNIV,4.534593808435485,0.37267080745341613,-0.8387513027941879,False,0.2726708074534161,0.2726708074534161
2023-02-10,JBMA,4.480065762433201,6.805664830841862,0.0,False,6.7056648308418625,6.7056648308418625
2023-02-10,TECHNOE,4.656862745098046,-2.1857923497267846,-2.625422407070436,False,-2.2857923497267847,-2.2857923497267847
2023-02-13,BALRAMCHIN,3.3147632311977655,-2.56133728767862,-3.867403314917133,True,-3.1,-2.66133728767862
2023-02-13,DELHIVERY,3.3338917741665233,2.6426718547341226,-1.2271919909575182,False,2.5426718547341225,2.5426718547341225
2023-02-13,NATIONALUM,3.0040053404539386,-0.1166558651976713,-2.3415265200517497,False,-0.2166558651976713,-0.2166558651976713
2023-02-14,CYIENT,3.2062780269058324,-0.9233108842059526,-0.6199021207177863,False,-1.0233108842059526,-1.0233108842059526
2023-02-14,GLENMARK,2.180094786729855,-0.27829313543599,-0.16326530612244633,False,-0.37829313543598997,-0.37829313543598997
2023-02-14,UPL,3.106864826610056,0.11668611435237956,-0.5429180125077221,False,0.016686114352379558,0.016686114352379558
2023-02-15,GODFRYPHLP,3.1787606405143083,1.655801073097562,-1.0327071886776196,False,1.555801073097562,1.555801073097562
2023-02-15,LINDEINDIA,4.536690647482017,-0.07432590533082661,-1.1609447688463765,False,-0.17432590533082662,-0.17432590533082662
2023-02-15,OLECTRA,3.654326865849295,0.16077170418007475,-1.3516609392898,False,0.06077170418007474,0.06077170418007474
2023-02-16,ADANIENSOL,9.719635836954266,-8.858611098015174,-9.149866065134642,True,-3.1,-8.958611098015174
2023-02-16,ATGL,10.35106591042441,-9.380123177810272,-9.255479634395249,True,-3.1,-9.480123177810272
2023-02-16,PIIND,5.043588524330319,1.852969579913088,-0.7393631497777456,False,1.752969579913088,1.752969579913088
2023-02-17,BDL,3.0700778642936624,-5.460824519749625,-6.614869968706169,True,-3.1,-5.560824519749625
2023-02-17,JKCEMENT,2.9290909090909154,0.07772341064456795,-0.3132909712020075,False,-0.022276589355432058,-0.022276589355432058
2023-02-17,POLYCAB,2.924092409240921,-3.4823318155582608,-4.196028187059577,True,-3.1,-3.582331815558261
2023-02-20,KALYANKJIL,4.044943820224719,2.8077753779697625,-1.2473118279569917,False,2.7077753779697624,2.7077753779697624
2023-02-20,SUMICHEM,6.682938168293817,3.0395467915894954,0.0,False,2.9395467915894953,2.9395467915894953
2023-02-20,TRITURBINE,4.582823158999463,-0.10035122930256277,-3.2921122994652294,True,-3.1,-0.20035122930256277
2023-02-21,BLS,3.82629820832067,-1.16993272886809,-0.8880994671403196,False,-1.2699327288680902,-1.2699327288680902
2023-02-21,DELHIVERY,3.4254630990884967,-0.8102345415778317,-1.561834445548772,False,-0.9102345415778317,-0.9102345415778317
2023-02-21,GICRE,3.297442799461646,-2.7035830618892547,-3.2478077297823966,True,-3.1,-2.8035830618892548
2023-02-22,ITI,4.642857142857141,-4.0468064358849265,-4.333008763388513,True,-3.1,-4.146806435884926
2023-02-22,UCOBANK,5.263157894736842,-2.200000000000003,-3.7848605577689356,True,-3.1,-2.300000000000003
2023-02-22,ZENSARTECH,4.241379310344832,-5.094277208071463,-6.088104273222236,True,-3.1,-5.194277208071463
2023-02-23,RITES,2.4250159540523364,3.4267912772585665,-0.49782202862475605,False,3.3267912772585664,3.3267912772585664
2023-02-23,SONATSOFTW,2.5360230547550464,2.824620573355821,-0.11235955056179137,False,2.724620573355821,2.724620573355821
2023-02-23,USHAMART,4.023845007451564,4.613180515759319,0.0,False,4.513180515759319,4.513180515759319
2023-02-24,NEWGEN,2.2991071428571455,-1.6583024219943319,-1.7173913043478213,False,-1.758302421994332,-1.758302421994332
2023-02-24,OLECTRA,6.285046728971958,6.122224664761491,-1.5748031496062969,False,6.022224664761492,6.022224664761492
2023-02-24,POLICYBZR,2.23372639248396,6.732933233308322,-0.5793851041958527,False,6.632933233308322,6.632933233308322
2023-02-27,LODHA,4.902234636871512,6.510451338037542,-3.4482758620689653,True,-3.1,6.410451338037542
2023-02-27,OLECTRA,6.258692628650893,0.4113687359760743,-4.810009267840601,True,-3.1,0.3113687359760743
2023-02-27,POWERINDIA,3.8742288192535694,-4.589759045000819,-2.7647205259997842,False,-4.689759045000819,-4.689759045000819
2023-02-28,ADANIENT,2.7598253275109093,16.60292367839539,-0.9607652262242274,False,16.502923678395387,16.502923678395387
2023-02-28,DATAPATTNS,3.014950166112953,5.744577924695638,-0.3338159588159661,False,5.644577924695638,5.644577924695638
2023-02-28,TRITURBINE,7.230108946847157,-2.2167487684729026,-5.1072365375713655,True,-3.1,-2.3167487684729027
2023-03-01,ADANIENSOL,6.88836104513064,0.0,-2.814814814814815,False,-0.1,-0.1
2023-03-01,ATGL,9.607692307692314,0.0,-6.671348314606742,True,-3.1,-0.1
2023-03-01,POLYMED,5.940279542566711,0.8495752123938031,-2.074812967581043,False,0.7495752123938031,0.7495752123938031
2023-03-02,ADANIENT,6.923794919661304,-0.9820732657833203,-3.0745048726815525,True,-3.1,-1.0820732657833203
2023-03-02,JBMA,3.763629968343295,-1.864406779661017,-2.189781021897806,False,-1.9644067796610172,-1.9644067796610172
2023-03-02,TITAGARH,5.689378297774722,-3.733449099196872,-4.923010193016709,True,-3.1,-3.833449099196872
2023-03-03,BANKINDIA,4.780660057041981,0.3110823071937717,-1.567357512953378,False,0.21108230719377172,0.21108230719377172
2023-03-03,MAHABANK,4.5714285714285685,1.0928961748633905,-1.8214936247723135,False,0.9928961748633905,0.9928961748633905
2023-03-03,UCOBANK,4.942965779467683,1.8115942028985508,-1.630434782608706,False,1.7115942028985507,1.7115942028985507
2023-03-06,ADANIENT,5.122794528906278,-4.09199738808677,-10.242085661080065,True,-3.1,-4.19199738808677
2023-03-06,APTUS,6.176716917922947,11.891145730625114,-0.19723865877712032,False,11.791145730625114,11.791145730625114
2023-03-06,FINCABLES,6.051427466649472,-5.3232863393291145,-5.189366351056082,True,-3.1,-5.423286339329114
2023-03-08,AEGISLOG,6.731027085009392,-1.9723618090452317,-1.8742138364779848,False,-2.0723618090452316,-2.0723618090452316
2023-03-08,GESHIP,4.002079002078986,1.3659836748292598,0.0,False,1.2659836748292597,1.2659836748292597
2023-03-08,KIRLOSENG,7.2928994082840175,7.555494278229707,-0.7433920704845784,False,7.455494278229708,7.455494278229708
2023-03-09,JINDALSAW,6.040268456375842,0.4602991944763999,-2.568493150684932,False,0.3602991944763999,0.3602991944763999
2023-03-09,RITES,3.7142857142857144,1.790633608815427,-0.991189427312766,False,1.690633608815427,1.690633608815427
2023-03-09,USHAMART,6.129685916919956,0.5966587112171837,-1.2398664759179754,False,0.49665871121718375,0.49665871121718375
2023-03-10,ATGL,3.807692307692305,0.5240035992166459,-0.09555154474997105,False,0.4240035992166459,0.4240035992166459
2023-03-10,JBMA,4.0188383045525935,-2.263809236341684,-2.992744860943178,False,-2.3638092363416843,-2.3638092363416843
2023-03-10,OLECTRA,4.047965116279073,-1.07564433889782,-4.678485999718586,True,-3.1,-1.1756443388978202
2023-03-13,ELGIEQUIP,4.184322033898305,-2.8978139298423997,-3.5851731820943873,True,-3.1,-2.9978139298424
2023-03-13,TECHM,2.4784182678919566,-1.612318840579706,-2.2194039315155356,False,-1.712318840579706,-1.712318840579706
2023-03-13,YESBANK,5.902777777777775,2.6229508196721336,-0.9740259740259762,False,2.5229508196721335,2.5229508196721335
2023-03-14,BAJAJHLDNG,3.167900375908725,-1.9903691813804174,-3.8301282051282053,True,-3.1,-2.0903691813804173
2023-03-14,BDL,3.1972178595467806,-1.2936188716164776,-3.02537410540014,True,-3.1,-1.3936188716164777
2023-03-14,USHAMART,3.6153289949385394,-1.6050244242847123,-3.70542996970404,True,-3.1,-1.7050244242847123
2023-03-15,CHENNPETRO,5.191202694670099,1.6387266905255313,-1.0718315156073583,False,1.5387266905255312,1.5387266905255312
2023-03-15,RKFORGE,4.319180087847735,-1.0701754385964952,-2.0964360587002098,False,-1.1701754385964953,-1.1701754385964953
2023-03-15,SUZLON,3.205128205128217,-1.863354037267085,-1.863354037267085,False,-1.963354037267085,-1.963354037267085
2023-03-16,AUROPHARMA,2.334715252018326,1.4925373134328357,-0.8840132069442918,False,1.3925373134328356,1.3925373134328356
2023-03-16,BPCL,2.292993630573245,2.4906600249066004,-0.7467330429371429,False,2.3906600249066003,2.3906600249066003
2023-03-16,HINDPETRO,2.4190547078526237,3.6337209302325584,-1.629844259326331,False,3.5337209302325583,3.5337209302325583
2023-03-17,JUBLPHARMA,5.211093446387563,2.9046339825386087,-0.16891891891891891,False,2.8046339825386086,2.8046339825386086
2023-03-17,KALYANKJIL,4.8623853211009145,6.736657917760283,-1.4847161572052427,False,6.636657917760283,6.636657917760283
2023-03-17,NHPC,4.6625766871165615,-2.227432590855793,-3.1615925058548036,True,-3.1,-2.327432590855793
2023-03-20,ADANIGREEN,5.520396014787888,0.42161520190023216,-3.9239001189060643,True,-3.1,0.3216152019002322
2023-03-20,CHOLAHLDNG,8.624031007751938,-1.7305976806422918,-2.920747996438108,False,-1.830597680642292,-1.830597680642292
2023-03-20,COCHINSHIP,4.148082069580736,-1.6788008565310437,-2.2832033774178186,False,-1.7788008565310438,-1.7788008565310438
2023-03-21,IDBI,2.832244008714606,-0.847457627118656,-1.276595744680854,False,-0.947457627118656,-0.947457627118656
2023-03-21,NAVINFLUOR,3.723442136498525,-3.2830970281621,-3.635116598079561,True,-3.1,-3.3830970281621
2023-03-21,UTIAMC,4.39469320066335,-1.3423351866560835,-1.6202049082677996,False,-1.4423351866560836,-1.4423351866560836
2023-03-22,ATGL,2.8013675967795275,0.34331080356184224,-0.9398496240601504,False,0.24331080356184223,0.24331080356184223
2023-03-22,BLS,3.3205619412516074,-2.904820766378255,-3.36627547869056,True,-3.1,-3.004820766378255
2023-03-22,TRIDENT,5.535055350553505,-2.6223776223776225,-2.792321116928437,False,-2.7223776223776226,-2.7223776223776226
2023-03-23,APLAPOLLO,3.0028518704915244,1.017915309446254,-0.6769707597569393,False,0.9179153094462541,0.9179153094462541
2023-03-23,HINDALCO,1.8604651162790669,1.116184677828522,-0.17743979721165745,False,1.016184677828522,1.016184677828522
2023-03-23,PAYTM,2.0711715313874524,-2.7420871200250705,-2.912087912087905,False,-2.8420871200250706,-2.8420871200250706
2023-03-24,ITI,5.912162162162162,0.7442849548112737,-0.5829358770535211,False,0.6442849548112737,0.6442849548112737
2023-03-24,SAREGAMA,3.7883845126835665,-3.376748673420164,-4.568690095846649,True,-3.1,-3.4767486734201642
2023-03-24,VBL,3.2497678737233056,-3.597122302158273,-3.0979827089337255,True,-3.1,-3.6971223021582733
2023-03-27,AUROPHARMA,1.997802417340925,-0.2546273626481268,-0.28359084686094044,False,-0.3546273626481268,-0.3546273626481268
2023-03-27,USHAMART,3.188474256022674,-3.685053788052178,-3.17424069422242,True,-3.1,-3.785053788052178
2023-03-27,ZYDUSLIFE,1.9673855865334082,-1.0111432108955911,-0.6188118811881188,False,-1.1111432108955912,-1.1111432108955912
2023-03-28,EMAMILTD,3.4620316284371095,0.09639217846322387,-2.489970950338913,False,-0.0036078215367761346,-0.0036078215367761346
2023-03-28,LODHA,1.8375000000000057,-3.7805327114275276,-4.19683396735795,True,-3.1,-3.8805327114275276
2023-03-28,TRIDENT,2.161100196463657,-0.5769230769230715,-3.4615384615384563,True,-3.1,-0.6769230769230715
2023-03-29,ADANIPOWER,5.449101796407183,3.6342986939239106,-0.08581235697940828,False,3.5342986939239105,3.5342986939239105
2023-03-29,ITI,5.530474040632061,-3.6363636363636425,-4.482390608324443,True,-3.1,-3.7363636363636425
2023-03-29,PPLPHARMA,4.5418326693227,0.0,-0.9900990099009986,False,-0.1,-0.1
2023-03-31,BEL,3.607427055702924,-0.15360983102919168,-0.6147540983606499,False,-0.25360983102919166,-0.25360983102919166
2023-03-31,IFCI,3.589743589743586,-2.4752475247524752,-2.9702970297029596,False,-2.5752475247524753,-2.5752475247524753
2023-03-31,INDIGO,3.8239302262196837,0.5434069251568482,-0.5721934958922854,False,0.4434069251568482,0.4434069251568482
2023-04-03,BSE,3.793103448275862,-0.33222591362126247,-0.33444816053511706,False,-0.4322259136212625,-0.4322259136212625
2023-04-03,DATAPATTNS,3.818201540297226,-0.6025145404520663,-1.1242231687731241,False,-0.7025145404520663,-0.7025145404520663
2023-04-03,GRAPHITE,5.940219447597422,-1.4285714285714286,-1.6137708445400751,False,-1.5285714285714287,-1.5285714285714287
2023-04-05,ELGIEQUIP,7.227940326124667,0.3666954270923185,-2.227267812736515,False,0.2666954270923185,0.2666954270923185
2023-04-05,KPITTECH,6.260948549925388,-0.5739406520942645,-0.40801186943619616,False,-0.6739406520942645,-0.6739406520942645
2023-04-05,NYKAA,4.29855412270417,2.2105657549644193,-1.7504655493482266,False,2.1105657549644192,2.1105657549644192
2023-04-06,INDIANB,2.463665366891169,-2.646600934094459,-2.496099843993756,False,-2.746600934094459,-2.746600934094459
2023-04-06,MAHABANK,2.7290448343080036,-0.7590132827324586,-2.272727272727265,False,-0.8590132827324586,-0.8590132827324586
2023-04-06,USHAMART,4.032258064516129,-0.5980066445182699,-1.6806722689075557,False,-0.6980066445182699,-0.6980066445182699
2023-04-10,ATGL,4.2270531400966185,0.0,-0.16022984695287534,False,-0.1,-0.1
2023-04-10,CREDITACC,2.9357798165137567,-5.228758169934636,-4.9214452098924495,True,-3.1,-5.328758169934636
2023-04-10,GODREJPROP,3.418803418803419,1.0371900826446243,-0.7681189345446999,False,0.9371900826446243,0.9371900826446243
2023-04-11,DATAPATTNS,3.5972194101370016,2.0846905537459284,-0.6935851514164826,False,1.9846905537459283,1.9846905537459283
2023-04-11,ELECON,3.697270471464014,4.331179708064136,0.0,False,4.231179708064136,4.231179708064136
2023-04-11,TRIDENT,3.3557046979865772,4.220779220779223,-0.48701298701299395,False,4.120779220779223,4.120779220779223
2023-04-12,DATAPATTNS,2.5772868659937878,1.367658889782778,-2.4269440316988637,False,1.2676588897827779,1.2676588897827779
2023-04-12,DIVISLAB,4.36416184971098,4.580774431068464,-0.777126099706742,False,4.480774431068465,4.480774431068465
2023-04-12,INDIAMART,2.7217898832684755,1.138279134074516,-0.38728049359277905,False,1.0382791340745159,1.0382791340745159
2023-04-13,AUBANK,5.611111111111114,1.6457503569549756,-2.1209623023308066,False,1.5457503569549755,1.5457503569549755
2023-04-13,FACT,10.272108843537412,-1.6656384947563163,-1.4835419564209584,False,-1.7656384947563164,-1.7656384947563164
2023-04-13,GRAPHITE,7.345794392523356,-3.0646003830750326,-4.166666666666666,True,-3.1,-3.1646003830750327
2023-04-17,FACT,7.810763613271956,-1.457811809748193,-3.75,True,-3.1,-1.557811809748193
2023-04-17,RAINBOW,3.7793733681462203,0.1509528901188668,-1.263832997987936,False,0.050952890118866806,0.050952890118866806
2023-04-17,RBLBANK,3.229095853161115,1.6134343101745257,-0.5634736493205134,False,1.5134343101745256,1.5134343101745256
2023-04-18,BAJAJHLDNG,7.118657937806871,-3.1467008915270522,-3.1336419611617905,True,-3.1,-3.2467008915270523
2023-04-18,GRAPHITE,3.3709946286349406,2.848951800752549,-1.7562724014336835,False,2.748951800752549,2.748951800752549
2023-04-18,ITI,6.260296540362442,-1.9121447028423715,-2.53229974160207,False,-2.0121447028423716,-2.0121447028423716
2023-04-19,MAHABANK,3.508771929824561,-2.8813559322033946,-3.559322033898307,True,-3.1,-2.9813559322033947
2023-04-19,PPLPHARMA,5.4975643702157315,-0.32981530343007914,-0.7936507936507862,False,-0.4298153034300791,-0.4298153034300791
2023-04-19,SONATSOFTW,3.4113545816733035,-0.3491451962436765,-1.9956720365472362,False,-0.44914519624367655,-0.44914519624367655
2023-04-20,NSLNISP,5.465288035450521,3.221288515406158,-0.6993006993006993,False,3.121288515406158,3.121288515406158
2023-04-20,SONACOMS,2.928416485900217,0.7165437302423556,-0.9160787617142303,False,0.6165437302423556,0.6165437302423556
2023-04-20,TITAGARH,3.587962962962971,5.826017557861133,-0.271565495207675,False,5.726017557861133,5.726017557861133
2023-04-21,DELHIVERY,3.6630579860596244,0.14306151645207438,-0.971428571428565,False,0.04306151645207437,0.04306151645207437
2023-04-21,IDEA,6.5040650406503975,-1.526717557251903,-5.3435114503816745,True,-3.1,-1.626717557251903
2023-04-21,TATAINVEST,7.1753875968992205,-2.355228063830745,-3.234762979683977,True,-3.1,-2.455228063830745
2023-04-24,ENGINERSIN,4.611497157296262,-0.3623188405797067,-0.7864488808227533,False,-0.46231884057970674,-0.46231884057970674
2023-04-24,INOXWIND,3.61445783132531,3.6821705426356557,-1.3487475915221498,False,3.5821705426356556,3.5821705426356556
2023-04-24,JBMA,3.2098765432098766,0.0,-1.2606555408812583,False,-0.1,-0.1
2023-04-25,RITES,5.63460443938532,2.6400862068965547,-1.635388739946387,False,2.5400862068965546,2.5400862068965546
2023-04-25,RVNL,3.8331454340473408,14.33224755700326,-0.21739130434782916,False,14.23224755700326,14.23224755700326
2023-04-25,UCOBANK,3.068592057761738,-2.626970227670753,-2.977232924693525,False,-2.726970227670753,-2.726970227670753
2023-04-26,ELECON,3.6941176470588206,-4.470161107329247,-6.998199819981991,True,-3.1,-4.5701611073292465
2023-04-26,IDEA,3.937007874015748,0.0,-1.5037593984962485,False,-0.1,-0.1
2023-04-26,LEMONTREE,4.518072289156627,1.556195965417861,-0.5757052389176741,False,1.456195965417861,1.456195965417861
2023-04-27,NHPC,4.938271604938278,-4.06417112299465,-5.307855626326964,True,-3.1,-4.16417112299465
